beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score
"Peroni Nastro Azzurro","Birra Peroni","Lager - Euro",5.1,0,,,,,,,,2.75,"2018-09-27 21:18:03",https://untappd.com/c/656727390,https://untappd.com/beer/7427,https://untappd.com/brewery/1921,Italy,Roma,Roma,,,,656727390,7427,1921,,3.14,3.14
"Solar Wind","Vocation Brewery","IPA - Brut",6.1,0,,,,,,,,3.25,"2018-09-30 23:21:39",https://untappd.com/c/658585571,https://untappd.com/beer/2812637,https://untappd.com/brewery/198288,England,"Hebden Bridge","West Yorkshire",,,,658585571,2812637,198288,,3.56,3.57
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-09-30 23:22:01",https://untappd.com/c/658585777,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,658585777,10839,241,,2.75,2.76
Treeline,"Fourpure Brewing Co","Lager - IPL (India Pale Lager)",5.9,40,,,,,,,,3.5,"2018-10-02 22:07:32",https://untappd.com/c/659017094,https://untappd.com/beer/2786706,https://untappd.com/brewery/86957,England,Bermondsey,London,,,Can,659017094,2786706,86957,,3.5,3.52
Naranjito,"Brooklyn Brewery","Pale Ale - American",4.5,35,,,,,,,,2.5,"2018-10-05 22:20:20",https://untappd.com/c/659994610,https://untappd.com/beer/416397,https://untappd.com/brewery/259,"United States",Brooklyn,NY,,,,659994610,416397,259,,3.32,3.32
"Racer 5 IPA®","Bear Republic Brewing Co.","IPA - American",7.5,75,,,,,,,,3.75,"2018-10-14 19:36:40",https://untappd.com/c/664007664,https://untappd.com/beer/1553,https://untappd.com/brewery/94,"United States",Healdsburg,CA,,,,664007664,1553,94,,3.86,3.86
"Long Hammer IPA","Redhook Brewery","IPA - American",6.2,44,,,,,,,,3.75,"2018-10-14 22:34:39",https://untappd.com/c/664113963,https://untappd.com/beer/6504,https://untappd.com/brewery/1051,"United States",Seattle,WA,,,,664113963,6504,1051,,3.47,3.47
Hoppelhammer,"Whitewater ","IPA - American",6,0,"Surprisingly good",,,,,,,3.5,"2018-10-26 21:06:04",https://untappd.com/c/668283243,https://untappd.com/beer/282054,https://untappd.com/brewery/2394,"Northern Ireland",Castlewellan,"County Down","malty,strong,hoppy,bitter",,,668283243,282054,2394,,3.53,3.55
"Duvel Tripel Hop Citra","Duvel Moortgat","Belgian Strong Golden Ale",9.5,48,,,,,,,,3.5,"2018-10-27 18:07:37",https://untappd.com/c/668780388,https://untappd.com/beer/1948530,https://untappd.com/brewery/167,Belgium,Puurs,Antwerpen,,,,668780388,1948530,167,,3.73,3.73
"Vienna Lager","Marks & Spencer","Lager - Vienna",4.7,0,,,,,,,,2.75,"2018-10-27 18:08:21",https://untappd.com/c/668780963,https://untappd.com/beer/2857712,https://untappd.com/brewery/242395,England,"City of London",London,,,,668780963,2857712,242395,,3.07,3.3
"Breakfast Club","Vocation Brewery","Stout - Milk / Sweet",6.9,0,,,,,,,,3.25,"2018-10-28 17:33:22",https://untappd.com/c/669456499,https://untappd.com/beer/2811315,https://untappd.com/brewery/198288,England,"Hebden Bridge","West Yorkshire","rich,sweet,Blueberry",,Can,669456499,2811315,198288,,3.87,3.86
"Duvel Tripel Hop Citra","Duvel Moortgat","Belgian Strong Golden Ale",9.5,48,,,,,,,,3.5,"2018-10-28 17:33:31",https://untappd.com/c/669456589,https://untappd.com/beer/1948530,https://untappd.com/brewery/167,Belgium,Puurs,Antwerpen,,,,669456589,1948530,167,,3.73,3.73
"Double Hopped Citra IPA","Marks & Spencer","IPA - American",5.9,0,,,,,,,,2.5,"2018-10-28 17:33:59",https://untappd.com/c/669456885,https://untappd.com/beer/1118446,https://untappd.com/brewery/242395,England,"City of London",London,,,,669456885,1118446,242395,,3.53,3.53
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-10-28 17:34:11",https://untappd.com/c/669456989,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669456989,10839,241,,2.75,2.76
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-28 17:34:19",https://untappd.com/c/669457064,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669457064,5702,241,,3.78,3.78
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-28 17:34:32",https://untappd.com/c/669457186,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669457186,1441008,241,,3.8,3.8
"Dead Pony Club",BrewDog,"Pale Ale - American",3.8,40,,,,,,,,3.25,"2018-10-28 17:34:53",https://untappd.com/c/669457380,https://untappd.com/beer/164769,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669457380,164769,241,,3.58,3.58
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-28 17:35:03",https://untappd.com/c/669457480,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,669457480,7705,2047,,3.67,3.67
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-10-28 17:35:32",https://untappd.com/c/669457738,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,669457738,8676,2386,,3.56,3.56
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-28 17:35:40",https://untappd.com/c/669457814,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669457814,5702,241,,3.78,3.78
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-28 17:35:48",https://untappd.com/c/669457884,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669457884,1441008,241,,3.8,3.8
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-10-28 17:36:00",https://untappd.com/c/669457982,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669457982,10839,241,,2.75,2.76
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-28 17:36:15",https://untappd.com/c/669458105,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,669458105,7705,2047,,3.67,3.67
Hophead,"Dark Star Brewing Co.","Pale Ale - English",3.8,50,,,,,,,,3.75,"2018-10-28 17:36:33",https://untappd.com/c/669458275,https://untappd.com/beer/37132,https://untappd.com/brewery/1513,England,"Partridge Green","West Sussex",,,,669458275,37132,1513,,3.52,3.52
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-10-28 17:36:42",https://untappd.com/c/669458354,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,669458354,8676,2386,,3.56,3.56
"Dead Pony Club",BrewDog,"Pale Ale - American",3.8,40,,,,,,,,3.25,"2018-10-28 17:36:51",https://untappd.com/c/669458443,https://untappd.com/beer/164769,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669458443,164769,241,,3.58,3.58
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-28 17:37:08",https://untappd.com/c/669458636,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669458636,5702,241,,3.78,3.78
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-28 17:37:26",https://untappd.com/c/669458805,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669458805,1441008,241,,3.8,3.8
"Double Hopped Citra IPA","Marks & Spencer","IPA - American",5.9,0,,,,,,,,2.5,"2018-10-28 17:37:35",https://untappd.com/c/669458898,https://untappd.com/beer/1118446,https://untappd.com/brewery/242395,England,"City of London",London,,,,669458898,1118446,242395,,3.53,3.53
"Duvel Tripel Hop Citra","Duvel Moortgat","Belgian Strong Golden Ale",9.5,48,,,,,,,,3.5,"2018-10-28 17:37:42",https://untappd.com/c/669458960,https://untappd.com/beer/1948530,https://untappd.com/brewery/167,Belgium,Puurs,Antwerpen,,,,669458960,1948530,167,,3.73,3.73
Hophead,"Dark Star Brewing Co.","Pale Ale - English",3.8,50,,,,,,,,3.75,"2018-10-28 17:37:54",https://untappd.com/c/669459055,https://untappd.com/beer/37132,https://untappd.com/brewery/1513,England,"Partridge Green","West Sussex",,,,669459055,37132,1513,,3.52,3.52
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-10-28 17:38:03",https://untappd.com/c/669459149,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,669459149,8676,2386,,3.56,3.56
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-28 17:38:13",https://untappd.com/c/669459259,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669459259,5702,241,,3.78,3.78
"Dead Pony Club",BrewDog,"Pale Ale - American",3.8,40,,,,,,,,3.25,"2018-10-28 17:38:26",https://untappd.com/c/669459390,https://untappd.com/beer/164769,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669459390,164769,241,,3.58,3.58
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-28 17:38:46",https://untappd.com/c/669459554,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,669459554,7705,2047,,3.67,3.67
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-28 17:38:59",https://untappd.com/c/669459698,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669459698,1441008,241,,3.8,3.8
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-10-28 17:39:08",https://untappd.com/c/669459784,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669459784,10839,241,,2.75,2.76
Hophead,"Dark Star Brewing Co.","Pale Ale - English",3.8,50,,,,,,,,3.75,"2018-10-28 17:39:19",https://untappd.com/c/669459891,https://untappd.com/beer/37132,https://untappd.com/brewery/1513,England,"Partridge Green","West Sussex",,,,669459891,37132,1513,,3.52,3.52
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-28 17:39:35",https://untappd.com/c/669460041,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669460041,5702,241,,3.78,3.78
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-10-28 17:39:55",https://untappd.com/c/669460229,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,669460229,8676,2386,,3.56,3.56
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-28 17:40:06",https://untappd.com/c/669460347,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,669460347,1441008,241,,3.8,3.8
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-28 17:40:28",https://untappd.com/c/669460531,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,669460531,7705,2047,,3.67,3.67
"Lorita Passionfruit Pale Ale","Amundsen Bryggeri","Pale Ale - International",4.7,34,"Much hype but not too bad tbh",,,,,,,3.25,"2018-10-28 17:49:43",https://untappd.com/c/669465776,https://untappd.com/beer/1407100,https://untappd.com/brewery/16909,Norway,Oslo,,"tropical,fruity,sweet,hoppy",,,669465776,1407100,16909,,3.42,3.43
"Scarlet Fever",BrewDog,"Saison / Farmhouse Ale",5.4,40,"Mediocre but I like it",,,,,,,3,"2018-10-30 19:53:05",https://untappd.com/c/670005013,https://untappd.com/beer/2852103,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"spicy,peppery,Rye",,,670005013,2852103,241,,3.29,3.34
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-30 19:53:28",https://untappd.com/c/670005114,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,670005114,7705,2047,,3.67,3.67
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-30 19:53:36",https://untappd.com/c/670005146,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670005146,1441008,241,,3.8,3.8
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-30 19:53:46",https://untappd.com/c/670005186,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670005186,5702,241,,3.78,3.78
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-10-30 19:54:05",https://untappd.com/c/670005281,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670005281,10839,241,,2.75,2.76
"Triple XB (XXXB)",Batemans,"Extra Special / Strong Bitter",4.8,0,,,,,,,,3.25,"2018-10-30 21:20:26",https://untappd.com/c/670028837,https://untappd.com/beer/34066,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670028837,34066,8151,,3.43,3.45
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-30 21:20:35",https://untappd.com/c/670028898,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670028898,5702,241,,3.78,3.78
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-30 21:20:42",https://untappd.com/c/670028921,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670028921,1441008,241,,3.8,3.8
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-10-30 21:20:50",https://untappd.com/c/670028956,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670028956,10839,241,,2.75,2.76
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-30 21:20:58",https://untappd.com/c/670029004,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,670029004,7705,2047,,3.67,3.67
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2018-10-30 21:21:49",https://untappd.com/c/670029276,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670029276,6976,241,,3.64,3.64
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-30 21:24:34",https://untappd.com/c/670030133,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,670030133,7705,2047,,3.67,3.67
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2018-10-30 21:24:42",https://untappd.com/c/670030173,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670030173,6976,241,,3.64,3.64
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-30 21:24:49",https://untappd.com/c/670030208,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670030208,1441008,241,,3.8,3.8
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-30 21:24:56",https://untappd.com/c/670030250,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670030250,5702,241,,3.78,3.78
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-10-30 21:25:05",https://untappd.com/c/670030295,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,670030295,8676,2386,,3.56,3.56
Boltmaker,"Timothy Taylor's","English Bitter",4,0,,,,,,,,4,"2018-10-30 21:25:15",https://untappd.com/c/670030342,https://untappd.com/beer/249385,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,670030342,249385,2386,,3.55,3.55
Mocha,Batemans,"Dark Ale",6,0,,,,,,,,3,"2018-10-30 21:25:36",https://untappd.com/c/670030434,https://untappd.com/beer/76787,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670030434,76787,8151,,3.73,3.73
"Rosey Nosey",Batemans,"Winter Ale",4.9,0,,,,,,,,3.25,"2018-10-30 21:25:49",https://untappd.com/c/670030493,https://untappd.com/beer/10341,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670030493,10341,8151,,3.21,3.23
"Combined Harvest",Batemans,"Pale Ale - English",4.7,0,,,,,,,,3.25,"2018-10-30 21:26:19",https://untappd.com/c/670030641,https://untappd.com/beer/31035,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670030641,31035,8151,,3.4,3.42
"Dark Lord",Batemans,"Dark Ale",4.4,0,,,,,,,,3,"2018-10-30 21:26:33",https://untappd.com/c/670030716,https://untappd.com/beer/35504,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670030716,35504,8151,,3.53,3.54
XB,Batemans,"Pale Ale - English",3.7,28,,,,,,,,3.25,"2018-10-30 21:26:45",https://untappd.com/c/670030777,https://untappd.com/beer/39048,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670030777,39048,8151,,3.18,3.25
"Yella Belly Gold",Batemans,"Golden Ale",3.9,42,,,,,,,,2.5,"2018-10-30 21:27:00",https://untappd.com/c/670030872,https://untappd.com/beer/236478,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670030872,236478,8151,,3.35,3.39
"Skull & Hammers",Batemans,"Pale Ale - English",4,42,,,,,,,,3.75,"2018-10-30 21:27:27",https://untappd.com/c/670030999,https://untappd.com/beer/2189773,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670030999,2189773,8151,,3.49,3.6
Boltmaker,"Timothy Taylor's","English Bitter",4,0,,,,,,,,4,"2018-10-30 21:27:41",https://untappd.com/c/670031053,https://untappd.com/beer/249385,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,670031053,249385,2386,,3.55,3.55
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-10-30 21:27:51",https://untappd.com/c/670031091,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,670031091,8676,2386,,3.56,3.56
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3,"2018-10-30 21:28:01",https://untappd.com/c/670031139,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670031139,5702,241,,3.78,3.78
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-10-30 21:28:14",https://untappd.com/c/670031205,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670031205,1441008,241,,3.8,3.8
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2018-10-30 21:28:23",https://untappd.com/c/670031256,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670031256,6976,241,,3.64,3.64
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-10-30 21:28:31",https://untappd.com/c/670031292,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,670031292,7705,2047,,3.67,3.67
"Triple XB (XXXB)",Batemans,"Extra Special / Strong Bitter",4.8,0,,,,,,,,3.25,"2018-10-30 21:28:38",https://untappd.com/c/670031336,https://untappd.com/beer/34066,https://untappd.com/brewery/8151,England,"Wainfleet All Saints",Lincolnshire,,,,670031336,34066,8151,,3.43,3.45
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-10-30 21:28:46",https://untappd.com/c/670031376,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,670031376,10839,241,,2.75,2.76
"Redcurrant Popsicle Parade",BrewDog,"Non-Alcoholic Beer",0.5,0,,"BrewDog Soho",London,"Greater London","United Kingdom",51.5151,-0.137289,3.5,"2018-10-31 12:32:27",https://untappd.com/c/670168920,https://untappd.com/beer/2893100,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"fruity,sour,tart,refreshing",,,670168920,2893100,241,,3.13,3.43
Cybernaut,BrewDog,"IPA - Session / India Session Ale",4.5,30,,"BrewDog Seven Dials",London,"Greater London","United Kingdom",51.5134,-0.128751,3,"2018-10-31 13:28:40",https://untappd.com/c/670171802,https://untappd.com/beer/2607648,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"citrus,juicy",,Draft,670171802,2607648,241,,3.56,3.56
ThaiRannoCitrus,"Staggeringly Good","IPA - American",4,0,,,,,,,,3.25,"2018-10-31 14:01:05",https://untappd.com/c/670173480,https://untappd.com/beer/741653,https://untappd.com/brewery/119336,England,Portsmouth,"Hampshire,",,,,670173480,741653,119336,,3.66,3.66
